"","Model","Scenario","Region","Variable","Unit","year","value"
"7521","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Heating","EJ/yr",2025,6.3884683335
"7522","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Heating","EJ/yr",2030,5.9461667568
"7523","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Heating","EJ/yr",2035,5.6672445714
"7524","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Heating","EJ/yr",2040,5.6364945798
"7525","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Heating","EJ/yr",2045,5.612896482
"7526","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Heating","EJ/yr",2050,5.6916135403
"7527","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2005,2.1620519
"7528","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2010,1.6242362
"7529","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2015,1.4897121
"7530","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2020,1.2976315
"7531","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2025,1.0599256
"7532","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2030,0.94143428
"7533","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2035,0.80182574
"7534","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2040,0.81353082
"7535","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2045,0.83272442
"7536","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Lighting","EJ/yr",2050,0.8558047
"7537","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2005,1.88628811516977
"7538","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2010,1.50153097165328
"7539","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2015,1.10985632499853
"7540","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2020,1.03115461765727
"7541","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2025,1.00070960582095
"7542","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2030,0.994872359385148
"7543","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2035,1.01355849418336
"7544","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2040,1.00541208352754
"7545","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2045,0.891013637752608
"7546","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Oil","EJ/yr",2050,0.80986300542901
"7547","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2005,3.489431
"7548","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2010,4.6839929
"7549","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2015,5.2351164
"7550","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2020,5.36517826
"7551","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2025,5.59751853
"7552","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2030,5.82076434
"7553","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2035,6.04876463
"7554","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2040,6.27310725
"7555","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2045,6.49604982
"7556","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Other","EJ/yr",2050,6.68656577
"7557","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2005,11.541645
"7558","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2010,11.5306134
"7559","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2015,10.7719454
"7560","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2020,10.494750598
"7561","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2025,10.1767622635
"7562","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2030,9.9401193715
"7563","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2035,10.1394142274
"7564","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2040,10.4834546706
"7565","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2045,10.9058000586
"7566","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential","EJ/yr",2050,11.3223047514
"7567","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2005,3.5347676
"7568","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2010,3.1624586
"7569","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2015,2.981308
"7570","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2020,3.086160092
"7571","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2025,3.197831136
"7572","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2030,3.2119196517
"7573","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2035,3.399588723
"7574","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2040,3.6306287584
"7575","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2045,3.862297729
"7576","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances","EJ/yr",2050,4.066429555
"7577","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2005,1.5009053
"7578","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2010,1.5220219
"7579","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2015,1.5408535
"7580","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2020,1.626509262
"7581","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2025,1.7568665
"7582","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2030,1.7967073007
"7583","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2035,1.812207898
"7584","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2040,1.870391893
"7585","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2045,1.942422169
"7586","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Appliances|Electricity","EJ/yr",2050,2.034589496
"7587","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2005,0.0346489669537642
"7588","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2010,0.0228635997229524
"7589","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2015,0.0296509106633443
"7590","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2020,0.0140207372767346
"7591","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2025,0.0185785141359105
"7592","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2030,0.0191289951022624
"7593","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2035,0.0235046681218652
"7594","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2040,0.0305145619550654
"7595","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2045,0.0459316316135613
"7596","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biogas","EJ/yr",2050,0.0707691048722698
"7597","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2005,0.0106662552556084
"7598","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2010,0.0266691707050886
"7599","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2015,0.0271318308582455
"7600","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2020,0.026700079250146
"7601","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2025,0.0238750749405188
"7602","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2030,0.0198942018445338
"7603","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2035,0.0159572857556052
"7604","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2040,0.0119151291195424
"7605","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2045,0.0179601761392424
"7606","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Liquids","EJ/yr",2050,0.0206398636307059
"7607","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2005,0.463554
"7608","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2010,0.510832
"7609","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2015,0.419355
"7610","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2020,0.3941335
"7611","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2025,0.35668621
"7612","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2030,0.30981892
"7613","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2035,0.30171024
"7614","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2040,0.29761352
"7615","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2045,0.29668517
"7616","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2050,0.297306006
"7617","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2005,0.0070422
"7618","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2010,0
"7619","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2015,0
"7620","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2020,0
"7621","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2025,0
"7622","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2030,0
"7623","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2035,0
"7624","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2040,0
"7625","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2045,0
"7626","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2050,0
"7627","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2005,1.04215
"7628","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2010,0.821822
"7629","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2015,0.906091
"7630","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2020,0.895605966
"7631","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2025,0.890451704
"7632","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2030,0.915364933
"7633","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2035,0.965056203
"7634","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2040,1.0292685424
"7635","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2045,1.0976389476
"7636","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling","EJ/yr",2050,1.1634846761
"7637","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2005,1.04215
"7638","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2010,0.821822
"7639","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2015,0.906091
"7640","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2020,0.895605966
"7641","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2025,0.890451704
"7642","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2030,0.915364933
"7643","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2035,0.965056203
"7644","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2040,1.0292685424
"7645","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2045,1.0976389476
"7646","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr",2050,1.1634846761
"7647","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2005,5.1373206
"7648","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2010,5.4174981
"7649","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2015,5.2388956
"7650","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2020,5.226941128
"7651","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2025,5.2753132975
"7652","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2030,5.4795446755
"7653","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2035,5.6237469614
"7654","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2040,5.8651023112
"7655","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2045,6.1447786886
"7656","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Electricity","EJ/yr",2050,6.4449875514
"7657","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2005,4.63839877164604
"7658","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2010,4.58978512331946
"7659","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2015,4.45682806819638
"7660","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2020,4.29581792272326
"7661","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2025,4.01431344586409
"7662","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2030,3.68550004489774
"7663","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2035,3.79771440187813
"7664","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2040,3.94497276804493
"7665","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2045,4.12015503138644
"7666","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Gas","EJ/yr",2050,4.25846657112773
"7667","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2005,4.6646856
"7668","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2010,4.7369979
"7669","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2015,4.674434
"7670","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2020,4.42676174
"7671","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2025,4.1314189235
"7672","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2030,3.7989267068
"7673","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2035,3.6866875714
"7674","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2040,3.6471664598
"7675","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2045,3.663873452
"7676","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating","EJ/yr",2050,3.7070686403
"7677","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2005,0.0214936432656968
"7678","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2010,0.0143640912663792
"7679","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2015,0.0199113722363508
"7680","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2020,0.00914371984238851
"7681","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2025,0.0117045854555724
"7682","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2030,0.0113620762216084
"7683","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2035,0.0130000803564718
"7684","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2040,0.0159872706468465
"7685","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2045,0.0232074542549992
"7686","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr",2050,0.0351068829740273
"7687","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2005,0.3318491
"7688","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2010,0.5482
"7689","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2015,0.757303
"7690","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2020,0.7863174
"7691","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2025,0.8413940935
"7692","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2030,0.9533227618
"7693","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2035,0.9846897304
"7694","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2040,1.0334953658
"7695","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2045,1.081567642
"7696","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr",2050,1.1321403993
"7697","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2005,2.8773177755874
"7698","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2010,2.88353947774226
"7699","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2015,2.99287815024786
"7700","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2020,2.80154708015761
"7701","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2025,2.52904373454443
"7702","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2030,2.18908166377839
"7703","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2035,2.10045902964353
"7704","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2040,2.06686064935315
"7705","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2045,2.081752945745
"7706","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Gas","EJ/yr",2050,2.11252477802597
"7707","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Synthetic Gas","EJ/yr",2005,0.00770138114690459
"7708","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Synthetic Gas","EJ/yr",2010,0.00749113099136514
"7709","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Heating|Synthetic Gas","EJ/yr",2015,0.00704667751578946
"7710","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2005,0.7614699
"7711","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2010,0.7128902
"7712","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2015,0.4604901
"7713","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2020,0.3133411
"7714","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2025,0.1280148
"7715","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2030,0.11290888
"7716","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2035,0.11167583
"7717","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2040,0.11702301
"7718","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2045,0.12239663
"7719","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Lighting","EJ/yr",2050,0.12771158
"7720","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2005,1.23759914474439
"7721","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2010,0.951041629294911
"7722","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2015,0.589590469141755
"7723","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2020,0.537137230749854
"7724","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2025,0.487995721059481
"7725","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2030,0.426232534155466
"7726","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2035,0.376780670244395
"7727","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2040,0.333336380280458
"7728","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2045,0.269677316610387
"7729","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Oil","EJ/yr",2050,0.210792266129275
"7730","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Other","EJ/yr",2005,1.5385719
"7731","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Other","EJ/yr",2010,2.0964447
"7732","GCAM 7.0","WM_IRAEGU_080824","USA","Final Energy|Buildings|Residential|Other","EJ/yr",2015,1.7496223
