"","Model","Scenario","Region","Variable","Unit","year","value"
"14534","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2005,0.454949
"14535","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2010,0.14454
"14536","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2015,0.109566
"14537","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2020,0.00139822
"14538","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2025,0.000664328
"14539","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2030,0.00140452
"14540","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2035,0.00252959
"14541","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2040,0.00552328
"14542","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2045,0.00656715
"14543","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil","EJ/yr",2050,0.0058576
"14544","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2005,0.454949
"14545","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2010,0.14454
"14546","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2015,0.109566
"14547","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2020,0.00139822
"14548","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2025,0.000664328
"14549","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2030,0.00140452
"14550","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2035,0.00252959
"14551","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2040,0.00552328
"14552","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2045,0.00656715
"14553","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",2050,0.0058576
"14554","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2005,0.00403183
"14555","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2010,0.01419044
"14556","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2015,0.1282265
"14557","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2020,0.7501591452
"14558","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2025,1.509379485
"14559","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2030,2.4268141635
"14560","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2035,3.2052793645
"14561","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2040,3.7750989965
"14562","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2045,4.5046305665
"14563","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar","EJ/yr",2050,5.1347230403
"14564","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2005,0.00214551
"14565","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2010,0.00316424
"14566","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2015,0.0127525
"14567","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2020,0.013030339
"14568","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2025,0.013423113
"14569","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2030,0.01731619
"14570","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2035,0.0233635
"14571","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2040,0.0356046
"14572","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2045,0.0608351
"14573","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|CSP","EJ/yr",2050,0.128815
"14574","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2005,0.00188632
"14575","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2010,0.0110262
"14576","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2015,0.115474
"14577","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2020,0.7371288062
"14578","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2025,1.495956372
"14579","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2030,2.4094979735
"14580","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2035,3.1819158645
"14581","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2040,3.7394943965
"14582","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2045,4.4437954665
"14583","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Solar|PV","EJ/yr",2050,5.0059080403
"14584","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2005,0.0643689
"14585","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2010,0.342515
"14586","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2015,0.694449
"14587","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2020,1.7526454712
"14588","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2025,4.0461660792
"14589","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2030,5.9028259692
"14590","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2035,7.2666864392
"14591","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2040,8.3143039692
"14592","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2045,9.4181648692
"14593","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind","EJ/yr",2050,10.744990538
"14594","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2005,0
"14595","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2010,0
"14596","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2015,0
"14597","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2020,0
"14598","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2025,0.00919396
"14599","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2030,0.03012416
"14600","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2035,0.06002436
"14601","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2040,0.09893426
"14602","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2045,0.18599246
"14603","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",2050,0.3025945
"14604","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2005,0.0643689
"14605","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2010,0.342515
"14606","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2015,0.694449
"14607","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2020,1.7526454712
"14608","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2025,4.0369721192
"14609","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2030,5.8727018092
"14610","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2035,7.2066620792
"14611","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2040,8.2153697092
"14612","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2045,9.2321724092
"14613","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",2050,10.442396038
"14614","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2005,21.3947
"14615","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2010,23.3185
"14616","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2015,26.7173
"14617","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2020,27.0524
"14618","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2025,25.001
"14619","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2030,24.4952
"14620","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2035,25.2549
"14621","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2040,27.3869
"14622","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2045,29.4974
"14623","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Gas","EJ/yr",2050,31.1507
"14624","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2005,0
"14625","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2010,0
"14626","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2015,0
"14627","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2020,0.000609393139
"14628","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2025,0.03423408137299
"14629","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2030,0.082268431063
"14630","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2035,0.2226528366424
"14631","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2040,0.292338577323
"14632","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2045,0.43056578864
"14633","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen","EJ/yr",2050,0.640290062642
"14634","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2005,0
"14635","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2010,0
"14636","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2015,0
"14637","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2020,4.70105e-06
"14638","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2025,0.00100114053
"14639","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2030,0.02022190167
"14640","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2035,0.05871386388
"14641","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2040,0.05805030771
"14642","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2045,0.0702234618
"14643","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass","EJ/yr",2050,0.08745226122
"14644","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2005,0
"14645","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2010,0
"14646","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2015,0
"14647","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2020,4.70105e-06
"14648","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2025,0.00100114053
"14649","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2030,0.02022190167
"14650","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2035,0.05871386388
"14651","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2040,0.05805030771
"14652","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2045,0.0702234618
"14653","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",2050,0.08745226122
"14654","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2005,0
"14655","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2010,0
"14656","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2015,0
"14657","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2020,5.143089e-06
"14658","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2025,0.00193922184299
"14659","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2030,0.035474794393
"14660","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2035,0.1395386187624
"14661","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2040,0.212606415613
"14662","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2045,0.34645143484
"14663","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Electricity","EJ/yr",2050,0.541028531422
"14664","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2005,0
"14665","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2010,0
"14666","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2015,0
"14667","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2020,0.000599549
"14668","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2025,0.031293719
"14669","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2030,0.026571735
"14670","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2035,0.024400354
"14671","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2040,0.021681854
"14672","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2045,0.013890892
"14673","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil","EJ/yr",2050,0.01180927
"14674","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2005,0
"14675","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2010,0
"14676","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2015,0
"14677","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2020,0.000599549
"14678","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2025,0.031293719
"14679","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2030,0.026571735
"14680","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2035,0.024400354
"14681","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2040,0.021681854
"14682","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2045,0.013890892
"14683","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr",2050,0.01180927
"14684","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2005,0
"14685","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2010,0
"14686","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2015,0
"14687","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2020,0.000599549
"14688","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2025,0.031293719
"14689","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2030,0.026571735
"14690","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2035,0.024400354
"14691","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2040,0.021681854
"14692","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2045,0.013890892
"14693","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas","EJ/yr",2050,0.01180927
"14694","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2005,0
"14695","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2010,0
"14696","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2015,0
"14697","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2020,0.000599549
"14698","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2025,0.031293719
"14699","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2030,0.026571735
"14700","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2035,0.024400354
"14701","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2040,0.021681854
"14702","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2045,0.013890892
"14703","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr",2050,0.01180927
"14704","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2005,39.1977
"14705","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2010,34.856
"14706","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2015,33.9521
"14707","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2020,32.22168
"14708","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2025,31.42141
"14709","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2030,28.393
"14710","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2035,24.748687
"14711","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2040,22.794791
"14712","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2045,20.465869
"14713","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Petroleum Refining","EJ/yr",2050,18.3655
"14714","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2005,4.11391658
"14715","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2010,3.67585161
"14716","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2015,3.2983182
"14717","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2020,3.444010383
"14718","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2025,3.67768123
"14719","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2030,3.763997854
"14720","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2035,3.917355758
"14721","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2040,4.128257747
"14722","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2045,4.2548781931
"14723","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids","EJ/yr",2050,4.3377469725
"14724","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2005,2.17839518
"14725","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2010,2.06872105
"14726","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2015,1.98922903
"14727","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2020,2.080384673
"14728","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2025,2.11339693
"14729","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2030,2.193741241
"14730","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2035,2.328020183
"14731","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2040,2.492709817
"14732","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2045,2.5844936471
"14733","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Biomass","EJ/yr",2050,2.6433446925
"14734","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2005,1.9355214
"14735","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2010,1.60713056
"14736","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2015,1.30908917
"14737","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2020,1.36362571
"14738","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2025,1.5642843
"14739","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2030,1.570256613
"14740","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2035,1.589335575
"14741","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2040,1.63554793
"14742","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2045,1.670384546
"14743","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Solids|Coal","EJ/yr",2050,1.69440228
"14744","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2005,0.0572647
"14745","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2010,0.060579
"14746","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2015,0.0629054
"14747","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2020,0
"14748","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2025,0
"14749","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2030,0
"14750","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2035,0
"14751","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2040,0
"14752","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2045,0
"14753","GCAM 7.0","WM_IRATRN_082124","USA","Secondary Energy|Synthetic Gas","EJ/yr",2050,0
"14754","GCAM 7.0","WM_IRATRN_082124","USA","Trade|Primary Energy|Coal|Volume","EJ/yr",2005,0.789400000000001
"14755","GCAM 7.0","WM_IRATRN_082124","USA","Trade|Primary Energy|Coal|Volume","EJ/yr",2010,0.945899999999998
